stem,visible_file,infrared_file,depth_file,label_file,visible_shape,visible_dtype,infrared_shape,infrared_dtype,depth_shape,depth_dtype,depth_min,depth_max,depth_zero_ratio,depth_valid_ratio,depth_under_300_ratio,depth_over_19999_ratio,infrared_black_ratio,infrared_channel_mad,target_count,issues
000006_007_00000211,000006_007_00000211.png,000006_007_00000211.png,000006_007_00000211.png,000006_007_00000211.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19990,0.29218171296296297,0.7078182870370371,0.0,0.0,0.0002941743827160494,1.9293299913406372,2,
000006_007_00000421,000006_007_00000421.png,000006_007_00000421.png,000006_007_00000421.png,000006_007_00000421.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.26590904706790125,0.7340523726851852,3.8580246913580246e-05,0.0,0.00023919753086419754,2.054162859916687,1,
000006_008_00000001,000006_008_00000001.png,000006_008_00000001.png,000006_008_00000001.png,000006_008_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.17124324845679012,0.8287080439814815,4.870756172839506e-05,0.0,0.00018470293209876543,1.2652475436528523,5,
000006_008_00000307,000006_008_00000307.png,000006_008_00000307.png,000006_008_00000307.png,000006_008_00000307.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.14819926697530864,0.8518007330246914,0.0,0.0,0.0007740162037037037,1.2134545246760051,2,
000006_009_00000089,000006_009_00000089.png,000006_009_00000089.png,000006_009_00000089.png,000006_009_00000089.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.17976224922839507,0.820237750771605,0.0,0.0,0.0001707175925925926,1.2366933822631836,3,
000006_010_00000292,000006_010_00000292.png,000006_010_00000292.png,000006_010_00000292.png,000006_010_00000292.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.25577064043209874,0.7442293595679013,0.0,0.0,0.0,3.144242207209269,5,
000006_010_00000389,000006_010_00000389.png,000006_010_00000389.png,000006_010_00000389.png,000006_010_00000389.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2540625,0.7459375,0.0,0.0,0.00017023533950617285,1.9403889576594036,6,
000006_011_00000307,000006_011_00000307.png,000006_011_00000307.png,000006_011_00000307.png,000006_011_00000307.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.25820167824074075,0.7417983217592593,0.0,0.0,0.00267602237654321,3.7442750136057534,7,
000006_011_00000409,000006_011_00000409.png,000006_011_00000409.png,000006_011_00000409.png,000006_011_00000409.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2544352816358025,0.7455647183641976,0.0,0.0,0.0019068287037037038,3.7263017495473227,11,
000006_012_00000001,000006_012_00000001.png,000006_012_00000001.png,000006_012_00000001.png,000006_012_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.385853587962963,0.6141411072530865,5.304783950617284e-06,0.0,0.00037229938271604937,2.0567798217137656,13,
000006_013_00000001,000006_013_00000001.png,000006_013_00000001.png,000006_013_00000001.png,000006_013_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4906751543209876,0.5093248456790124,0.0,0.0,0.0001769868827160494,2.5291245381037393,8,
000006_014_00000409,000006_014_00000409.png,000006_014_00000409.png,000006_014_00000409.png,000006_014_00000409.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6528559027777778,0.3471440972222222,0.0,0.0,0.00011284722222222222,3.477808713912964,15,
000006_015_00000329,000006_015_00000329.png,000006_015_00000329.png,000006_015_00000329.png,000006_015_00000329.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4720066550925926,0.5279933449074075,0.0,0.0,9.500385802469136e-05,2.1089760065078735,11,
000007_004_00000433,000007_004_00000433.png,000007_004_00000433.png,000007_004_00000433.png,000007_004_00000433.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.16363956404320987,0.8363604359567901,0.0,0.0,0.0,1.7571775913238525,2,
000007_007_00000038,000007_007_00000038.png,000007_007_00000038.png,000007_007_00000038.png,000007_007_00000038.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.423070987654321,0.5769290123456791,0.0,0.0,9.645061728395062e-06,1.1545405785242717,4,
000007_011_00000501,000007_011_00000501.png,000007_011_00000501.png,000007_011_00000501.png,000007_011_00000501.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.554212962962963,0.44578703703703704,0.0,0.0,0.000833815586419753,1.3492254813512166,6,
000007_015_00000209,000007_015_00000209.png,000007_015_00000209.png,000007_015_00000209.png,000007_015_00000209.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2768306327160494,0.7231693672839506,0.0,0.0,4.2920524691358025e-05,1.26076873143514,1,
000007_015_00000313,000007_015_00000313.png,000007_015_00000313.png,000007_015_00000313.png,000007_015_00000313.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3112596450617284,0.6887403549382716,0.0,0.0,3.375771604938272e-06,1.3411004940668743,4,
00000008,00000008.jpg,00000008.jpg,00000008.jpg,00000008.txt,360x640x3,uint8,360x640x3,uint8,360x640x3,uint8,0,255,0.7288671875,0.0,0.2711328125,0.0,0.18028645833333334,0.0,9,"depth_is_jpeg;depth_dtype_uint8;depth_not_single_channel_shape_(360, 640, 3)"
000008_003_00000001,000008_003_00000001.png,000008_003_00000001.png,000008_003_00000001.png,000008_003_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5781090856481481,0.42189091435185183,0.0,0.0,3.3275462962962965e-05,2.2286831537882485,5,
000008_003_00000235,000008_003_00000235.png,000008_003_00000235.png,000008_003_00000235.png,000008_003_00000235.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3070949074074074,0.6929050925925926,0.0,0.0,4.774305555555556e-05,1.9541258017222087,13,
000008_003_00000352,000008_003_00000352.png,000008_003_00000352.png,000008_003_00000352.png,000008_003_00000352.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2225588348765432,0.7774411651234568,0.0,0.0,9.307484567901234e-05,1.841110110282898,14,
000008_003_00000469,000008_003_00000469.png,000008_003_00000469.png,000008_003_00000469.png,000008_003_00000469.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.332157600308642,0.6678423996913581,0.0,0.0,8.342978395061729e-05,1.7401578426361084,11,
000008_004_00000001,000008_004_00000001.png,000008_004_00000001.png,000008_004_00000001.png,000008_004_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.37247685185185186,0.6275231481481481,0.0,0.0,2.9899691358024692e-05,1.644803524017334,13,
000008_004_00000167,000008_004_00000167.png,000008_004_00000167.png,000008_004_00000167.png,000008_004_00000167.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.36955439814814817,0.6304456018518518,0.0,0.0,4.677854938271605e-05,1.8711789846420288,7,
000008_004_00000665,000008_004_00000665.png,000008_004_00000665.png,000008_004_00000665.png,000008_004_00000665.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.12368055555555556,0.8763073881172839,1.2056327160493826e-05,0.0,0.0001234567901234568,1.721992055575053,14,
000008_005_00000167,000008_005_00000167.png,000008_005_00000167.png,000008_005_00000167.png,000008_005_00000167.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.19238425925925925,0.8076157407407407,0.0,0.0,2.4112654320987654e-06,1.7952186266581218,2,
000008_005_00000333,000008_005_00000333.png,000008_005_00000333.png,000008_005_00000333.png,000008_005_00000333.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.28217496141975307,0.7178250385802469,0.0,0.0,1.253858024691358e-05,1.7931651671727498,2,
000008_005_00000665,000008_005_00000665.png,000008_005_00000665.png,000008_005_00000665.png,000008_005_00000665.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4136361882716049,0.586363811728395,0.0,0.0,1.9290123456790124e-06,2.063069701194763,1,
000008_007_00000868,000008_007_00000868.png,000008_007_00000868.png,000008_007_00000868.png,000008_007_00000868.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3766295331790123,0.6233704668209876,0.0,0.0,2.8935185185185184e-06,1.3608500560124714,3,
000008_012_00000001,000008_012_00000001.png,000008_012_00000001.png,000008_012_00000001.png,000008_012_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.39597849151234565,0.6040215084876543,0.0,0.0,9.789737654320988e-05,2.672681967417399,4,bbox_cross_image_boundary_line_4
000008_012_00000151,000008_012_00000151.png,000008_012_00000151.png,000008_012_00000151.png,000008_012_00000151.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2813888888888889,0.7186111111111111,0.0,0.0,4.340277777777778e-06,2.025292237599691,7,
000008_013_00000195,000008_013_00000195.png,000008_013_00000195.png,000008_013_00000195.png,000008_013_00000195.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.28021894290123456,0.7197810570987654,0.0,0.0,1.4467592592592592e-06,2.1362985372543335,3,
000008_017_00000001,000008_017_00000001.png,000008_017_00000001.png,000008_017_00000001.png,000008_017_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.021631462191358024,0.978368537808642,0.0,0.0,0.0,0.8198611338933309,5,
000008_021_00000415,000008_021_00000415.png,000008_021_00000415.png,000008_021_00000415.png,000008_021_00000415.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2226094714506173,0.7770370370370371,0.000353491512345679,0.0,0.00028308256172839507,1.1259629130363464,6,
000008_032_00000001,000008_032_00000001.png,000008_032_00000001.png,000008_032_00000001.png,000008_032_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.33892650462962964,0.6610706018518518,2.8935185185185184e-06,0.0,9.789737654320988e-05,2.1278616984685264,1,
000008_033_00000001,000008_033_00000001.png,000008_033_00000001.png,000008_033_00000001.png,000008_033_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.07914158950617284,0.9208584104938271,0.0,0.0,3.134645061728395e-05,1.7380050818125408,4,
000008_033_00000076,000008_033_00000076.png,000008_033_00000076.png,000008_033_00000076.png,000008_033_00000076.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.08435715663580247,0.9156428433641975,0.0,0.0,4.340277777777778e-05,1.892711877822876,4,
000008_035_00000001,000008_035_00000001.png,000008_035_00000001.png,000008_035_00000001.png,000008_035_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.42453366126543207,0.5753732638888889,9.307484567901234e-05,0.0,1.4467592592592592e-06,2.1163580417633057,1,
000008_035_00000108,000008_035_00000108.png,000008_035_00000108.png,000008_035_00000108.png,000008_035_00000108.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4728645833333333,0.5271325231481482,2.8935185185185184e-06,0.0,0.0001470871913580247,2.0894403060277305,1,
000008_035_00000429,000008_035_00000429.png,000008_035_00000429.png,000008_035_00000429.png,000008_035_00000429.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2889385609567901,0.7110093557098766,5.208333333333334e-05,0.0,0.0004325810185185185,2.6244126160939536,2,
000008_037_00000453,000008_037_00000453.png,000008_037_00000453.png,000008_037_00000453.png,000008_037_00000453.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.470059799382716,0.5299054783950617,3.472222222222222e-05,0.0,0.002236207561728395,2.0019107262293496,1,
000008_039_00000214,000008_039_00000214.png,000008_039_00000214.png,000008_039_00000214.png,000008_039_00000214.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.22808207947530865,0.7719179205246913,0.0,0.0,0.00010368441358024692,2.028645157814026,4,
000008_040_00000304,000008_040_00000304.png,000008_040_00000304.png,000008_040_00000304.png,000008_040_00000304.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.48266444830246913,0.5173355516975309,0.0,0.0,0.0,2.2348501682281494,2,
000008_042_00000273,000008_042_00000273.png,000008_042_00000273.png,000008_042_00000273.png,000008_042_00000273.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.32441792052469137,0.6755820794753087,0.0,0.0,0.0,2.449637691179911,3,
000008_043_00000001,000008_043_00000001.png,000008_043_00000001.png,000008_043_00000001.png,000008_043_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.36334249614197534,0.6366575038580247,0.0,0.0,3.809799382716049e-05,1.1389200687408447,6,
000008_045_00000001,000008_045_00000001.png,000008_045_00000001.png,000008_045_00000001.png,000008_045_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.03775752314814815,0.9622424768518518,0.0,0.0,1.4467592592592592e-06,0.8140599330266317,4,
000008_045_00000157,000008_045_00000157.png,000008_045_00000157.png,000008_045_00000157.png,000008_045_00000157.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,17131,0.01613667052469136,0.9838633294753086,0.0,0.0,2.8935185185185184e-06,0.601522962252299,5,
000008_046_00000157,000008_046_00000157.png,000008_046_00000157.png,000008_046_00000157.png,000008_046_00000157.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.08409239969135802,0.9159076003086419,0.0,0.0,0.0,0.7500057816505432,2,
000008_047_00000001,000008_047_00000001.png,000008_047_00000001.png,000008_047_00000001.png,000008_047_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.0635595100308642,0.9364404899691358,0.0,0.0,0.00011284722222222222,1.2703179915746052,3,
000008_047_00000112,000008_047_00000112.png,000008_047_00000112.png,000008_047_00000112.png,000008_047_00000112.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.06422694830246914,0.9357730516975309,0.0,0.0,2.4112654320987653e-05,1.4440866311391194,3,
000008_047_00000149,000008_047_00000149.png,000008_047_00000149.png,000008_047_00000149.png,000008_047_00000149.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.07185908564814815,0.9281360918209877,4.822530864197531e-06,0.0,2.9417438271604938e-05,1.4760194619496663,3,
000008_048_00000361,000008_048_00000361.png,000008_048_00000361.png,000008_048_00000361.png,000008_048_00000361.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.10903935185185185,0.8909606481481481,0.0,0.0,4.870756172839506e-05,0.8953960736592611,6,
000009_008_00000241,000009_008_00000241.png,000009_008_00000241.png,000009_008_00000241.png,000009_008_00000241.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.09587528935185186,0.9041247106481481,0.0,0.0,0.00019193672839506174,2.2454790274302163,10,
000009_011_00000087,000009_011_00000087.png,000009_011_00000087.png,000009_011_00000087.png,000009_011_00000087.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5790190972222222,0.4209809027777778,0.0,0.0,0.0,2.97878889242808,29,
000009_012_00000083,000009_012_00000083.png,000009_012_00000083.png,000009_012_00000083.png,000009_012_00000083.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,16470,0.06859375,0.93140625,0.0,0.0,1.0609567901234568e-05,2.4737821022669473,15,
000009_020_00000325,000009_020_00000325.png,000009_020_00000325.png,000009_020_00000325.png,000009_020_00000325.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.06872829861111111,0.9312717013888889,0.0,0.0,0.0,3.1490959326426187,7,
000009_022_00000247,000009_022_00000247.png,000009_022_00000247.png,000009_022_00000247.png,000009_022_00000247.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.443247974537037,0.556752025462963,0.0,0.0,1.736111111111111e-05,2.738851229349772,13,
000009_032_00000141,000009_032_00000141.png,000009_032_00000141.png,000009_032_00000141.png,000009_032_00000141.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5277107445987654,0.47228925540123456,0.0,0.0,0.001025270061728395,0.8491165041923523,6,
000009_033_00000250,000009_033_00000250.png,000009_033_00000250.png,000009_033_00000250.png,000009_033_00000250.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6105922067901235,0.38940779320987656,0.0,0.0,7.523148148148149e-05,1.4152706662813823,5,
000009_033_00000333,000009_033_00000333.png,000009_033_00000333.png,000009_033_00000333.png,000009_033_00000333.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5982465277777778,0.40175347222222224,0.0,0.0,1.398533950617284e-05,1.3298893968264263,7,
000009_034_00000179,000009_034_00000179.png,000009_034_00000179.png,000009_034_00000179.png,000009_034_00000179.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5673861882716049,0.4326138117283951,0.0,0.0,0.0011694637345679012,1.1960686842600505,8,
000009_034_00000268,000009_034_00000268.png,000009_034_00000268.png,000009_034_00000268.png,000009_034_00000268.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6189400077160494,0.3810599922839506,0.0,0.0,2.8935185185185184e-06,1.2640567223230998,7,
000009_036_00000051,000009_036_00000051.png,000009_036_00000051.png,000009_036_00000051.png,000009_036_00000051.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4800250771604938,0.5199749228395062,0.0,0.0,0.0012876157407407406,0.7069531182448069,9,
000009_038_00000026,000009_038_00000026.png,000009_038_00000026.png,000009_038_00000026.png,000009_038_00000026.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4991367669753086,0.5008632330246914,0.0,0.0,0.00035011574074074074,0.916579524676005,7,
000009_038_00000076,000009_038_00000076.png,000009_038_00000076.png,000009_038_00000076.png,000009_038_00000076.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5485083912037036,0.4514916087962963,0.0,0.0,0.0005107060185185185,0.9134172598520914,7,
000009_040_00000101,000009_040_00000101.png,000009_040_00000101.png,000009_040_00000101.png,000009_040_00000101.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.46261188271604936,0.5373244598765432,6.36574074074074e-05,0.0,0.00028211805555555553,1.1555275917053223,12,
000010_006_00000185,000010_006_00000185.png,000010_006_00000185.png,000010_006_00000185.png,000010_006_00000185.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.17587962962962964,0.8241203703703703,0.0,0.0,0.0,3.3239362239837646,9,
000010_006_00000369,000010_006_00000369.png,000010_006_00000369.png,000010_006_00000369.png,000010_006_00000369.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.12567660108024692,0.8743233989197531,0.0,0.0,0.0,2.1623318195343018,8,
000010_008_00000102,000010_008_00000102.png,000010_008_00000102.png,000010_008_00000102.png,000010_008_00000102.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.24370032793209875,0.7562996720679013,0.0,0.0,1.8807870370370372e-05,2.253487706184387,17,
