stem,split,group_id,source,visible,infrared,depth,label,num_objects,classes
000012_009_00000325,train,122,structured_other_png,000012_009_00000325.png,000012_009_00000325.png,000012_009_00000325.png,000012_009_00000325.txt,17,2
000012_010_00000001,train,123,structured_other_png,000012_010_00000001.png,000012_010_00000001.png,000012_010_00000001.png,000012_010_00000001.txt,2,2
000012_010_00000223,train,123,structured_other_png,000012_010_00000223.png,000012_010_00000223.png,000012_010_00000223.png,000012_010_00000223.txt,1,2
000012_010_00000297,train,123,structured_other_png,000012_010_00000297.png,000012_010_00000297.png,000012_010_00000297.png,000012_010_00000297.txt,3,2
000012_014_00000184,val,124,structured_other_png,000012_014_00000184.png,000012_014_00000184.png,000012_014_00000184.png,000012_014_00000184.txt,4,2
000012_015_00000253,val,125,structured_other_png,000012_015_00000253.png,000012_015_00000253.png,000012_015_00000253.png,000012_015_00000253.txt,1,2
000012_019_00000076,val,126,structured_other_png,000012_019_00000076.png,000012_019_00000076.png,000012_019_00000076.png,000012_019_00000076.txt,6,0;2
000012_019_00000151,val,126,structured_other_png,000012_019_00000151.png,000012_019_00000151.png,000012_019_00000151.png,000012_019_00000151.txt,6,0;2
000012_020_00000365,val,127,structured_other_png,000012_020_00000365.png,000012_020_00000365.png,000012_020_00000365.png,000012_020_00000365.txt,1,2
000012_022_00000090,val,128,structured_other_png,000012_022_00000090.png,000012_022_00000090.png,000012_022_00000090.png,000012_022_00000090.txt,2,2
000012_023_00000238,train,129,structured_other_png,000012_023_00000238.png,000012_023_00000238.png,000012_023_00000238.png,000012_023_00000238.txt,1,2
000012_024_00000253,train,130,structured_other_png,000012_024_00000253.png,000012_024_00000253.png,000012_024_00000253.png,000012_024_00000253.txt,4,0;2
000012_025_00000313,val,131,structured_other_png,000012_025_00000313.png,000012_025_00000313.png,000012_025_00000313.png,000012_025_00000313.txt,11,2;4;9
000012_028_00000250,train,132,structured_other_png,000012_028_00000250.png,000012_028_00000250.png,000012_028_00000250.png,000012_028_00000250.txt,2,2
000012_028_00000333,train,132,structured_other_png,000012_028_00000333.png,000012_028_00000333.png,000012_028_00000333.png,000012_028_00000333.txt,2,2
000012_031_00000001,train,133,structured_other_png,000012_031_00000001.png,000012_031_00000001.png,000012_031_00000001.png,000012_031_00000001.txt,10,0;1;2;9
000012_034_00000321,train,134,structured_other_png,000012_034_00000321.png,000012_034_00000321.png,000012_034_00000321.png,000012_034_00000321.txt,4,2
000012_035_00000244,train,135,structured_other_png,000012_035_00000244.png,000012_035_00000244.png,000012_035_00000244.png,000012_035_00000244.txt,2,2
000013_001_00000001,train,136,structured_other_png,000013_001_00000001.png,000013_001_00000001.png,000013_001_00000001.png,000013_001_00000001.txt,4,2
000013_001_00000071,train,136,structured_other_png,000013_001_00000071.png,000013_001_00000071.png,000013_001_00000071.png,000013_001_00000071.txt,4,2
000013_001_00000281,train,136,structured_other_png,000013_001_00000281.png,000013_001_00000281.png,000013_001_00000281.png,000013_001_00000281.txt,5,2
000013_001_suppl_00000354,train,137,suppl_png,000013_001_suppl_00000354.png,000013_001_suppl_00000354.png,000013_001_suppl_00000354.png,000013_001_suppl_00000354.txt,5,2
000013_002_00000001,train,138,structured_other_png,000013_002_00000001.png,000013_002_00000001.png,000013_002_00000001.png,000013_002_00000001.txt,3,2
000013_002_00000281,train,138,structured_other_png,000013_002_00000281.png,000013_002_00000281.png,000013_002_00000281.png,000013_002_00000281.txt,4,2
000013_004_00000159,train,139,structured_other_png,000013_004_00000159.png,000013_004_00000159.png,000013_004_00000159.png,000013_004_00000159.txt,3,0;2
000013_004_00000238,train,139,structured_other_png,000013_004_00000238.png,000013_004_00000238.png,000013_004_00000238.png,000013_004_00000238.txt,2,0;2
000013_010_00000232,val,140,structured_other_png,000013_010_00000232.png,000013_010_00000232.png,000013_010_00000232.png,000013_010_00000232.txt,5,0;2;4
000013_011_00000076,train,141,structured_other_png,000013_011_00000076.png,000013_011_00000076.png,000013_011_00000076.png,000013_011_00000076.txt,3,2;4
000013_015_suppl_00000384,train,142,suppl_png,000013_015_suppl_00000384.png,000013_015_suppl_00000384.png,000013_015_suppl_00000384.png,000013_015_suppl_00000384.txt,4,2
000013_016_00000001,train,143,structured_other_png,000013_016_00000001.png,000013_016_00000001.png,000013_016_00000001.png,000013_016_00000001.txt,2,2
000013_016_suppl_00000381,val,144,suppl_png,000013_016_suppl_00000381.png,000013_016_suppl_00000381.png,000013_016_suppl_00000381.png,000013_016_suppl_00000381.txt,2,2
000013_017_00000001,train,145,structured_other_png,000013_017_00000001.png,000013_017_00000001.png,000013_017_00000001.png,000013_017_00000001.txt,2,2
000013_017_00000063,train,145,structured_other_png,000013_017_00000063.png,000013_017_00000063.png,000013_017_00000063.png,000013_017_00000063.txt,4,2
000013_017_00000125,train,145,structured_other_png,000013_017_00000125.png,000013_017_00000125.png,000013_017_00000125.png,000013_017_00000125.txt,3,2
000013_017_00000187,train,145,structured_other_png,000013_017_00000187.png,000013_017_00000187.png,000013_017_00000187.png,000013_017_00000187.txt,4,2
000013_021_00000083,val,146,structured_other_png,000013_021_00000083.png,000013_021_00000083.png,000013_021_00000083.png,000013_021_00000083.txt,8,2
000013_023_00000001,train,147,structured_other_png,000013_023_00000001.png,000013_023_00000001.png,000013_023_00000001.png,000013_023_00000001.txt,3,2
000013_023_00000075,train,147,structured_other_png,000013_023_00000075.png,000013_023_00000075.png,000013_023_00000075.png,000013_023_00000075.txt,3,2
000013_023_00000223,train,147,structured_other_png,000013_023_00000223.png,000013_023_00000223.png,000013_023_00000223.png,000013_023_00000223.txt,3,2
000013_025_00000001,train,148,structured_other_png,000013_025_00000001.png,000013_025_00000001.png,000013_025_00000001.png,000013_025_00000001.txt,3,2
000013_025_00000285,train,148,structured_other_png,000013_025_00000285.png,000013_025_00000285.png,000013_025_00000285.png,000013_025_00000285.txt,5,0;2
000013_030_00000001,train,149,structured_other_png,000013_030_00000001.png,000013_030_00000001.png,000013_030_00000001.png,000013_030_00000001.txt,2,2;4
000013_030_00000063,train,149,structured_other_png,000013_030_00000063.png,000013_030_00000063.png,000013_030_00000063.png,000013_030_00000063.txt,2,2;4
000013_030_00000187,train,149,structured_other_png,000013_030_00000187.png,000013_030_00000187.png,000013_030_00000187.png,000013_030_00000187.txt,2,2;4
000013_033_00000001,val,150,structured_other_png,000013_033_00000001.png,000013_033_00000001.png,000013_033_00000001.png,000013_033_00000001.txt,4,0;4
000013_034_00000001,train,151,structured_other_png,000013_034_00000001.png,000013_034_00000001.png,000013_034_00000001.png,000013_034_00000001.txt,5,2;4
000013_034_00000069,train,151,structured_other_png,000013_034_00000069.png,000013_034_00000069.png,000013_034_00000069.png,000013_034_00000069.txt,5,2;4
000013_034_00000137,train,151,structured_other_png,000013_034_00000137.png,000013_034_00000137.png,000013_034_00000137.png,000013_034_00000137.txt,3,2
000013_034_00000205,train,151,structured_other_png,000013_034_00000205.png,000013_034_00000205.png,000013_034_00000205.png,000013_034_00000205.txt,2,2
000013_034_00000273,train,151,structured_other_png,000013_034_00000273.png,000013_034_00000273.png,000013_034_00000273.png,000013_034_00000273.txt,2,2
000013_036_00000208,train,152,structured_other_png,000013_036_00000208.png,000013_036_00000208.png,000013_036_00000208.png,000013_036_00000208.txt,2,2;4
000013_039_00000063,val,153,structured_other_png,000013_039_00000063.png,000013_039_00000063.png,000013_039_00000063.png,000013_039_00000063.txt,6,0;3;9
000013_039_00000187,val,153,structured_other_png,000013_039_00000187.png,000013_039_00000187.png,000013_039_00000187.png,000013_039_00000187.txt,7,0;3;9
000013_040_00000001,train,154,structured_other_png,000013_040_00000001.png,000013_040_00000001.png,000013_040_00000001.png,000013_040_00000001.txt,3,0;4
000013_040_suppl_00000167,train,155,suppl_png,000013_040_suppl_00000167.png,000013_040_suppl_00000167.png,000013_040_suppl_00000167.png,000013_040_suppl_00000167.txt,5,0;6;8
000013_040_suppl_00000333,train,155,suppl_png,000013_040_suppl_00000333.png,000013_040_suppl_00000333.png,000013_040_suppl_00000333.png,000013_040_suppl_00000333.txt,5,0;6;8;9
000013_044_00000001,train,156,structured_other_png,000013_044_00000001.png,000013_044_00000001.png,000013_044_00000001.png,000013_044_00000001.txt,8,2;8
000013_045_00000343,train,157,structured_other_png,000013_045_00000343.png,000013_045_00000343.png,000013_045_00000343.png,000013_045_00000343.txt,4,2
000013_045_00000457,train,157,structured_other_png,000013_045_00000457.png,000013_045_00000457.png,000013_045_00000457.png,000013_045_00000457.txt,12,0;2;4
000013_045_suppl_00000571,train,158,suppl_png,000013_045_suppl_00000571.png,000013_045_suppl_00000571.png,000013_045_suppl_00000571.png,000013_045_suppl_00000571.txt,9,0;2
000013_046_00000001,train,159,structured_other_png,000013_046_00000001.png,000013_046_00000001.png,000013_046_00000001.png,000013_046_00000001.txt,7,2;8
000013_046_00000135,train,159,structured_other_png,000013_046_00000135.png,000013_046_00000135.png,000013_046_00000135.png,000013_046_00000135.txt,11,2;8
000013_046_00000202,train,159,structured_other_png,000013_046_00000202.png,000013_046_00000202.png,000013_046_00000202.png,000013_046_00000202.txt,8,2
000013_047_00000223,train,160,structured_other_png,000013_047_00000223.png,000013_047_00000223.png,000013_047_00000223.png,000013_047_00000223.txt,10,1;2;8
000013_048_00000001,train,161,structured_other_png,000013_048_00000001.png,000013_048_00000001.png,000013_048_00000001.png,000013_048_00000001.txt,6,2
000013_048_00000072,train,161,structured_other_png,000013_048_00000072.png,000013_048_00000072.png,000013_048_00000072.png,000013_048_00000072.txt,6,2
000013_048_suppl_00000180,train,162,suppl_png,000013_048_suppl_00000180.png,000013_048_suppl_00000180.png,000013_048_suppl_00000180.png,000013_048_suppl_00000180.txt,8,2
000013_048_suppl_00000359,train,162,suppl_png,000013_048_suppl_00000359.png,000013_048_suppl_00000359.png,000013_048_suppl_00000359.png,000013_048_suppl_00000359.txt,8,2
000013_052_00000065,train,163,structured_other_png,000013_052_00000065.png,000013_052_00000065.png,000013_052_00000065.png,000013_052_00000065.txt,3,2
000013_052_00000193,train,163,structured_other_png,000013_052_00000193.png,000013_052_00000193.png,000013_052_00000193.png,000013_052_00000193.txt,1,2
000013_052_suppl_00000162,train,164,suppl_png,000013_052_suppl_00000162.png,000013_052_suppl_00000162.png,000013_052_suppl_00000162.png,000013_052_suppl_00000162.txt,3,2
000013_052_suppl_00000323,train,164,suppl_png,000013_052_suppl_00000323.png,000013_052_suppl_00000323.png,000013_052_suppl_00000323.png,000013_052_suppl_00000323.txt,1,2
000013_053_suppl_00000179,train,165,suppl_png,000013_053_suppl_00000179.png,000013_053_suppl_00000179.png,000013_053_suppl_00000179.png,000013_053_suppl_00000179.txt,6,2;4
000013_055_00000001,train,166,structured_other_png,000013_055_00000001.png,000013_055_00000001.png,000013_055_00000001.png,000013_055_00000001.txt,2,2
000013_055_00000241,train,166,structured_other_png,000013_055_00000241.png,000013_055_00000241.png,000013_055_00000241.png,000013_055_00000241.txt,5,0;2
000013_055_suppl_00000300,train,167,suppl_png,000013_055_suppl_00000300.png,000013_055_suppl_00000300.png,000013_055_suppl_00000300.png,000013_055_suppl_00000300.txt,3,0;2
000013_056_00000071,train,168,structured_other_png,000013_056_00000071.png,000013_056_00000071.png,000013_056_00000071.png,000013_056_00000071.txt,7,2
000013_056_00000281,train,168,structured_other_png,000013_056_00000281.png,000013_056_00000281.png,000013_056_00000281.png,000013_056_00000281.txt,11,2
000014_002_00000067,train,169,structured_other_png,000014_002_00000067.png,000014_002_00000067.png,000014_002_00000067.png,000014_002_00000067.txt,14,0;3;4
000014_002_suppl_00000167,train,169,suppl_png,000014_002_suppl_00000167.png,000014_002_suppl_00000167.png,000014_002_suppl_00000167.png,000014_002_suppl_00000167.txt,9,0;3;4
000014_011_00000060,train,170,structured_other_png,000014_011_00000060.png,000014_011_00000060.png,000014_011_00000060.png,000014_011_00000060.txt,1,8
000014_012_00000217,train,171,structured_other_png,000014_012_00000217.png,000014_012_00000217.png,000014_012_00000217.png,000014_012_00000217.txt,4,3;8
000014_014_00000072,val,172,structured_other_png,000014_014_00000072.png,000014_014_00000072.png,000014_014_00000072.png,000014_014_00000072.txt,2,4
000014_014_suppl_00000356,train,173,suppl_png,000014_014_suppl_00000356.png,000014_014_suppl_00000356.png,000014_014_suppl_00000356.png,000014_014_suppl_00000356.txt,3,0;4
000014_015_00000285,val,174,structured_other_png,000014_015_00000285.png,000014_015_00000285.png,000014_015_00000285.png,000014_015_00000285.txt,2,3;5
000014_016_00000001,train,175,structured_other_png,000014_016_00000001.png,000014_016_00000001.png,000014_016_00000001.png,000014_016_00000001.txt,1,0
000014_016_suppl_00000354,train,176,suppl_png,000014_016_suppl_00000354.png,000014_016_suppl_00000354.png,000014_016_suppl_00000354.png,000014_016_suppl_00000354.txt,2,0
000014_018_00000143,val,177,structured_other_png,000014_018_00000143.png,000014_018_00000143.png,000014_018_00000143.png,000014_018_00000143.txt,2,6
000014_020_suppl_00000370,train,178,suppl_png,000014_020_suppl_00000370.png,000014_020_suppl_00000370.png,000014_020_suppl_00000370.png,000014_020_suppl_00000370.txt,1,3
000014_022_00000069,val,179,structured_other_png,000014_022_00000069.png,000014_022_00000069.png,000014_022_00000069.png,000014_022_00000069.txt,7,0;3
000014_022_suppl_00000340,train,180,suppl_png,000014_022_suppl_00000340.png,000014_022_suppl_00000340.png,000014_022_suppl_00000340.png,000014_022_suppl_00000340.txt,4,0;3;6
000014_023_00000208,train,181,structured_other_png,000014_023_00000208.png,000014_023_00000208.png,000014_023_00000208.png,000014_023_00000208.txt,4,0
000014_023_00000277,train,181,structured_other_png,000014_023_00000277.png,000014_023_00000277.png,000014_023_00000277.png,000014_023_00000277.txt,2,0
000014_023_suppl_00000174,train,182,suppl_png,000014_023_suppl_00000174.png,000014_023_suppl_00000174.png,000014_023_suppl_00000174.png,000014_023_suppl_00000174.txt,2,0
000014_023_suppl_00000346,train,182,suppl_png,000014_023_suppl_00000346.png,000014_023_suppl_00000346.png,000014_023_suppl_00000346.png,000014_023_suppl_00000346.txt,4,0
000014_024_00000071,train,183,structured_other_png,000014_024_00000071.png,000014_024_00000071.png,000014_024_00000071.png,000014_024_00000071.txt,1,0
